Evaluation,Model,Parameter,Accuracy
1,ANN,"neuron2=200, model=1, learning_rate=decrease, use_transfer_learning=True, layers=6, use_svm=True, neuron1=128",0.6451612903225806
1,ANN,"neuron2=200, model=1, learning_rate=decrease, use_transfer_learning=True, layers=6, neuron1=128, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, neuron2=200, model=1, use_transfer_learning=True, layers=6, use_svm=True, neuron1=128",0.8306451612903226
1,ANN,"learning_rate=clr, neuron2=200, model=1, use_transfer_learning=True, layers=6, neuron1=128, use_svm=False",0.806451616989028
1,ANN,"layers=8, neuron2=200, model=1, learning_rate=decrease, use_transfer_learning=True, use_svm=True, neuron1=128",0.6451612903225806
1,ANN,"layers=8, neuron2=200, model=1, learning_rate=decrease, use_transfer_learning=True, neuron1=128, use_svm=False",0.6451612771038086
1,ANN,"layers=8, learning_rate=clr, neuron2=200, model=1, use_transfer_learning=True, use_svm=True, neuron1=128",0.8629032258064515
1,ANN,"layers=8, learning_rate=clr, neuron2=200, model=1, use_transfer_learning=True, neuron1=128, use_svm=False",0.8588709703856898
1,ANN,"neuron1=300, model=1, learning_rate=decrease, use_transfer_learning=True, neuron2=100, layers=3, use_svm=True",0.6451612903225806
1,ANN,"neuron1=300, model=1, learning_rate=decrease, use_transfer_learning=True, neuron2=100, layers=3, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, neuron1=300, model=1, use_transfer_learning=True, neuron2=100, layers=3, use_svm=True",0.7338709677419355
1,ANN,"learning_rate=clr, neuron1=300, model=1, use_transfer_learning=True, neuron2=100, layers=3, use_svm=False",0.6451612771038086
1,ANN,"neuron1=300, model=1, learning_rate=decrease, use_transfer_learning=True, neuron2=100, layers=6, use_svm=True",0.6451612903225806
1,ANN,"neuron1=300, model=1, learning_rate=decrease, use_transfer_learning=True, neuron2=100, layers=6, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, neuron1=300, model=1, use_transfer_learning=True, neuron2=100, layers=6, use_svm=True",0.8266129032258064
1,ANN,"learning_rate=clr, neuron1=300, model=1, use_transfer_learning=True, neuron2=100, layers=6, use_svm=False",0.8306451656164662
1,ANN,"layers=8, neuron1=300, model=1, learning_rate=decrease, use_transfer_learning=True, neuron2=100, use_svm=True",0.6451612903225806
1,ANN,"layers=8, neuron1=300, model=1, learning_rate=decrease, use_transfer_learning=True, neuron2=100, use_svm=False",0.6451612771038086
1,ANN,"layers=8, learning_rate=clr, neuron1=300, model=1, use_transfer_learning=True, neuron2=100, use_svm=True",0.8669354838709677
1,ANN,"layers=8, learning_rate=clr, neuron1=300, model=1, use_transfer_learning=True, neuron2=100, use_svm=False",0.8629032265274754
1,ANN,"neuron1=300, neuron2=200, model=1, learning_rate=decrease, use_transfer_learning=True, layers=3, use_svm=True",0.6451612903225806
1,ANN,"neuron1=300, neuron2=200, model=1, learning_rate=decrease, use_transfer_learning=True, layers=3, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, neuron1=300, neuron2=200, model=1, use_transfer_learning=True, layers=3, use_svm=True",0.7419354838709677
1,ANN,"learning_rate=clr, neuron1=300, neuron2=200, model=1, use_transfer_learning=True, layers=3, use_svm=False",0.6451612771038086
1,ANN,"neuron1=300, neuron2=200, model=1, learning_rate=decrease, use_transfer_learning=True, layers=6, use_svm=True",0.6451612903225806
1,ANN,"neuron1=300, neuron2=200, model=1, learning_rate=decrease, use_transfer_learning=True, layers=6, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, neuron1=300, neuron2=200, model=1, use_transfer_learning=True, layers=6, use_svm=True",0.8508064516129032
1,ANN,"learning_rate=clr, neuron1=300, neuron2=200, model=1, use_transfer_learning=True, layers=6, use_svm=False",0.8387096779000374
1,ANN,"layers=8, neuron1=300, neuron2=200, model=1, learning_rate=decrease, use_transfer_learning=True, use_svm=True",0.6451612903225806
1,ANN,"layers=8, neuron1=300, neuron2=200, model=1, learning_rate=decrease, use_transfer_learning=True, use_svm=False",0.6451612771038086
1,ANN,"layers=8, learning_rate=clr, neuron1=300, neuron2=200, model=1, use_transfer_learning=True, use_svm=True",0.870967741935484
1,ANN,"layers=8, learning_rate=clr, neuron1=300, neuron2=200, model=1, use_transfer_learning=True, use_svm=False",0.8750000067295567
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, neuron1=100, layers=3, use_svm=True, model=2",0.6451612771038086
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, neuron1=100, layers=3, model=2, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, use_transfer_learning=True, neuron2=100, neuron1=100, layers=3, use_svm=True, model=2",0.754032251815642
1,ANN,"learning_rate=clr, use_transfer_learning=True, neuron2=100, neuron1=100, layers=3, model=2, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, neuron1=100, layers=6, use_svm=True, model=2",0.6451612771038086
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, neuron1=100, layers=6, model=2, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, use_transfer_learning=True, neuron2=100, neuron1=100, layers=6, use_svm=True, model=2",0.6129032279695235
1,ANN,"learning_rate=clr, use_transfer_learning=True, neuron2=100, neuron1=100, layers=6, model=2, use_svm=False",0.580645167058514
1,ANN,"layers=8, learning_rate=decrease, use_transfer_learning=True, neuron2=100, neuron1=100, use_svm=True, model=2",0.6451612771038086
1,ANN,"layers=8, learning_rate=decrease, use_transfer_learning=True, neuron2=100, neuron1=100, model=2, use_svm=False",0.6451612771038086
1,ANN,"layers=8, learning_rate=clr, use_transfer_learning=True, neuron2=100, neuron1=100, use_svm=True, model=2",0.6290322525366661
1,ANN,"layers=8, learning_rate=clr, use_transfer_learning=True, neuron2=100, neuron1=100, model=2, use_svm=False",0.6411290327387471
1,ANN,"neuron2=200, learning_rate=decrease, use_transfer_learning=True, neuron1=100, layers=3, use_svm=True, model=2",0.6451612771038086
1,ANN,"neuron2=200, learning_rate=decrease, use_transfer_learning=True, neuron1=100, layers=3, model=2, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, neuron2=200, use_transfer_learning=True, neuron1=100, layers=3, use_svm=True, model=2",0.6370967648202372
1,ANN,"learning_rate=clr, neuron2=200, use_transfer_learning=True, neuron1=100, layers=3, model=2, use_svm=False",0.6330645204551758
1,ANN,"neuron2=200, learning_rate=decrease, use_transfer_learning=True, neuron1=100, layers=6, use_svm=True, model=2",0.6451612771038086
1,ANN,"neuron2=200, learning_rate=decrease, use_transfer_learning=True, neuron1=100, layers=6, model=2, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, neuron2=200, use_transfer_learning=True, neuron1=100, layers=6, use_svm=True, model=2",0.5806451552817898
1,ANN,"learning_rate=clr, neuron2=200, use_transfer_learning=True, neuron1=100, layers=6, model=2, use_svm=False",0.6814516059333278
1,ANN,"layers=8, neuron2=200, learning_rate=decrease, use_transfer_learning=True, neuron1=100, use_svm=True, model=2",0.6451612771038086
1,ANN,"layers=8, neuron2=200, learning_rate=decrease, use_transfer_learning=True, neuron1=100, model=2, use_svm=False",0.6451612771038086
1,ANN,"layers=8, learning_rate=clr, neuron2=200, use_transfer_learning=True, neuron1=100, use_svm=True, model=2",0.6169354782229469
1,ANN,"layers=8, learning_rate=clr, neuron2=200, use_transfer_learning=True, neuron1=100, model=2, use_svm=False",0.7137096786210614
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron1=128, neuron2=100, layers=3, use_svm=True, model=2",0.6451612771038086
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron1=128, neuron2=100, layers=3, model=2, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, use_transfer_learning=True, neuron1=128, neuron2=100, layers=3, use_svm=True, model=2",0.681451617710052
1,ANN,"learning_rate=clr, use_transfer_learning=True, neuron1=128, neuron2=100, layers=3, model=2, use_svm=False",0.5362903259454235
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron1=128, neuron2=100, layers=6, use_svm=True, model=2",0.6451612771038086
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron1=128, neuron2=100, layers=6, model=2, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, use_transfer_learning=True, neuron1=128, neuron2=100, layers=6, use_svm=True, model=2",0.5967741916256566
1,ANN,"learning_rate=clr, use_transfer_learning=True, neuron1=128, neuron2=100, layers=6, model=2, use_svm=False",0.6451612829921707
1,ANN,"layers=8, learning_rate=decrease, use_transfer_learning=True, neuron1=128, neuron2=100, use_svm=True, model=2",0.6451612771038086
1,ANN,"layers=8, learning_rate=decrease, use_transfer_learning=True, neuron1=128, neuron2=100, model=2, use_svm=False",0.6451612771038086
1,ANN,"layers=8, learning_rate=clr, use_transfer_learning=True, neuron1=128, neuron2=100, use_svm=True, model=2",0.6330645086784517
1,ANN,"layers=8, learning_rate=clr, use_transfer_learning=True, neuron1=128, neuron2=100, model=2, use_svm=False",0.6532258188291903
1,ANN,"neuron2=200, learning_rate=decrease, use_transfer_learning=True, neuron1=128, layers=3, use_svm=True, model=2",0.6451612771038086
1,ANN,"neuron2=200, learning_rate=decrease, use_transfer_learning=True, neuron1=128, layers=3, model=2, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, neuron2=200, use_transfer_learning=True, neuron1=128, layers=3, use_svm=True, model=2",0.5846774114235755
1,ANN,"learning_rate=clr, neuron2=200, use_transfer_learning=True, neuron1=128, layers=3, model=2, use_svm=False",0.6935483979121331
1,ANN,"neuron2=200, learning_rate=decrease, use_transfer_learning=True, neuron1=128, layers=6, use_svm=True, model=2",0.6451612771038086
1,ANN,"neuron2=200, learning_rate=decrease, use_transfer_learning=True, neuron1=128, layers=6, model=2, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, neuron2=200, use_transfer_learning=True, neuron1=128, layers=6, use_svm=True, model=2",0.7258064705998667
1,ANN,"learning_rate=clr, neuron2=200, use_transfer_learning=True, neuron1=128, layers=6, model=2, use_svm=False",0.6653225754778231
1,ANN,"layers=8, neuron2=200, learning_rate=decrease, use_transfer_learning=True, neuron1=128, use_svm=True, model=2",0.6451612771038086
1,ANN,"layers=8, neuron2=200, learning_rate=decrease, use_transfer_learning=True, neuron1=128, model=2, use_svm=False",0.6451612771038086
1,ANN,"layers=8, learning_rate=clr, neuron2=200, use_transfer_learning=True, neuron1=128, use_svm=True, model=2",0.645161300657257
1,ANN,"layers=8, learning_rate=clr, neuron2=200, use_transfer_learning=True, neuron1=128, model=2, use_svm=False",0.5927419354838709
1,ANN,"neuron1=300, learning_rate=decrease, use_transfer_learning=True, neuron2=100, layers=3, use_svm=True, model=2",0.6451612771038086
1,ANN,"neuron1=300, learning_rate=decrease, use_transfer_learning=True, neuron2=100, layers=3, model=2, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, neuron1=300, use_transfer_learning=True, neuron2=100, layers=3, use_svm=True, model=2",0.6854838620751135
1,ANN,"learning_rate=clr, neuron1=300, use_transfer_learning=True, neuron2=100, layers=3, model=2, use_svm=False",0.5967741916256566
1,ANN,"neuron1=300, learning_rate=decrease, use_transfer_learning=True, neuron2=100, layers=6, use_svm=True, model=2",0.6451612771038086
1,ANN,"neuron1=300, learning_rate=decrease, use_transfer_learning=True, neuron2=100, layers=6, model=2, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, neuron1=300, use_transfer_learning=True, neuron2=100, layers=6, use_svm=True, model=2",0.6854838738518376
1,ANN,"learning_rate=clr, neuron1=300, use_transfer_learning=True, neuron2=100, layers=6, model=2, use_svm=False",0.5645161248262851
1,ANN,"layers=8, neuron1=300, learning_rate=decrease, use_transfer_learning=True, neuron2=100, use_svm=True, model=2",0.6451612771038086
1,ANN,"layers=8, neuron1=300, learning_rate=decrease, use_transfer_learning=True, neuron2=100, model=2, use_svm=False",0.6451612771038086
1,ANN,"layers=8, learning_rate=clr, neuron1=300, use_transfer_learning=True, neuron2=100, use_svm=True, model=2",0.6088709659393756
1,ANN,"layers=8, learning_rate=clr, neuron1=300, use_transfer_learning=True, neuron2=100, model=2, use_svm=False",0.669354843396333
1,ANN,"neuron1=300, neuron2=200, learning_rate=decrease, use_transfer_learning=True, layers=3, use_svm=True, model=2",0.6451612771038086
1,ANN,"neuron1=300, neuron2=200, learning_rate=decrease, use_transfer_learning=True, layers=3, model=2, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, neuron1=300, neuron2=200, use_transfer_learning=True, layers=3, use_svm=True, model=2",0.6250000022832424
1,ANN,"learning_rate=clr, neuron1=300, neuron2=200, use_transfer_learning=True, layers=3, model=2, use_svm=False",0.6411290268503851
1,ANN,"neuron1=300, neuron2=200, learning_rate=decrease, use_transfer_learning=True, layers=6, use_svm=True, model=2",0.6451612771038086
1,ANN,"neuron1=300, neuron2=200, learning_rate=decrease, use_transfer_learning=True, layers=6, model=2, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, neuron1=300, neuron2=200, use_transfer_learning=True, layers=6, use_svm=True, model=2",0.5846774232002996
1,ANN,"learning_rate=clr, neuron1=300, neuron2=200, use_transfer_learning=True, layers=6, model=2, use_svm=False",0.681451617710052
1,ANN,"layers=8, neuron1=300, neuron2=200, learning_rate=decrease, use_transfer_learning=True, use_svm=True, model=2",0.6451612771038086
1,ANN,"layers=8, neuron1=300, neuron2=200, learning_rate=decrease, use_transfer_learning=True, model=2, use_svm=False",0.6451612771038086
1,ANN,"layers=8, learning_rate=clr, neuron1=300, neuron2=200, use_transfer_learning=True, use_svm=True, model=2",0.5120967773179854
1,ANN,"layers=8, learning_rate=clr, neuron1=300, neuron2=200, use_transfer_learning=True, model=2, use_svm=False",0.6451612888805327
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, neuron1=100, model=3, layers=3, use_svm=True",0.6451612771038086
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, neuron1=100, model=3, layers=3, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, use_transfer_learning=True, neuron2=100, neuron1=100, model=3, layers=3, use_svm=True",0.6451612771038086
1,ANN,"learning_rate=clr, use_transfer_learning=True, neuron2=100, neuron1=100, model=3, layers=3, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, neuron1=100, model=3, layers=6, use_svm=True",0.6451612771038086
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, neuron1=100, model=3, layers=6, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, use_transfer_learning=True, neuron2=100, neuron1=100, model=3, layers=6, use_svm=True",0.6451612771038086
1,ANN,"learning_rate=clr, use_transfer_learning=True, neuron2=100, neuron1=100, model=3, layers=6, use_svm=False",0.6451612771038086
1,ANN,"layers=8, learning_rate=decrease, use_transfer_learning=True, neuron2=100, neuron1=100, model=3, use_svm=True",0.6451612771038086
1,ANN,"layers=8, learning_rate=decrease, use_transfer_learning=True, neuron2=100, neuron1=100, model=3, use_svm=False",0.6451612771038086
1,ANN,"layers=8, learning_rate=clr, use_transfer_learning=True, neuron2=100, neuron1=100, model=3, use_svm=True",0.6451612771038086
1,ANN,"layers=8, learning_rate=clr, use_transfer_learning=True, neuron2=100, neuron1=100, model=3, use_svm=False",0.6451612771038086
1,ANN,"neuron2=200, learning_rate=decrease, use_transfer_learning=True, neuron1=100, model=3, layers=3, use_svm=True",0.6451612771038086
1,ANN,"neuron2=200, learning_rate=decrease, use_transfer_learning=True, neuron1=100, model=3, layers=3, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, neuron2=200, use_transfer_learning=True, neuron1=100, model=3, layers=3, use_svm=True",0.6451612771038086
1,ANN,"learning_rate=clr, neuron2=200, use_transfer_learning=True, neuron1=100, model=3, layers=3, use_svm=False",0.6451612771038086
1,ANN,"neuron2=200, learning_rate=decrease, use_transfer_learning=True, neuron1=100, model=3, layers=6, use_svm=True",0.6451612771038086
1,ANN,"neuron2=200, learning_rate=decrease, use_transfer_learning=True, neuron1=100, model=3, layers=6, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, neuron2=200, use_transfer_learning=True, neuron1=100, model=3, layers=6, use_svm=True",0.6451612771038086
1,ANN,"learning_rate=clr, neuron2=200, use_transfer_learning=True, neuron1=100, model=3, layers=6, use_svm=False",0.6451612771038086
1,ANN,"layers=8, neuron2=200, learning_rate=decrease, use_transfer_learning=True, neuron1=100, model=3, use_svm=True",0.6451612771038086
1,ANN,"layers=8, neuron2=200, learning_rate=decrease, use_transfer_learning=True, neuron1=100, model=3, use_svm=False",0.6451612771038086
1,ANN,"layers=8, learning_rate=clr, neuron2=200, use_transfer_learning=True, neuron1=100, model=3, use_svm=True",0.6451612771038086
1,ANN,"layers=8, learning_rate=clr, neuron2=200, use_transfer_learning=True, neuron1=100, model=3, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, layers=3, model=3, use_svm=True, neuron1=128",0.6451612771038086
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, layers=3, model=3, neuron1=128, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, use_transfer_learning=True, neuron2=100, layers=3, model=3, use_svm=True, neuron1=128",0.6451612771038086
1,ANN,"learning_rate=clr, use_transfer_learning=True, neuron2=100, layers=3, model=3, neuron1=128, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, model=3, layers=6, use_svm=True, neuron1=128",0.6451612771038086
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, model=3, layers=6, neuron1=128, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, use_transfer_learning=True, neuron2=100, model=3, layers=6, use_svm=True, neuron1=128",0.6451612771038086
1,ANN,"learning_rate=clr, use_transfer_learning=True, neuron2=100, model=3, layers=6, neuron1=128, use_svm=False",0.6451612771038086
1,ANN,"layers=8, learning_rate=decrease, use_transfer_learning=True, neuron2=100, model=3, use_svm=True, neuron1=128",0.6451612771038086
1,ANN,"layers=8, learning_rate=decrease, use_transfer_learning=True, neuron2=100, model=3, neuron1=128, use_svm=False",0.6451612771038086
1,ANN,"layers=8, learning_rate=clr, use_transfer_learning=True, neuron2=100, model=3, use_svm=True, neuron1=128",0.6451612771038086
1,ANN,"layers=8, learning_rate=clr, use_transfer_learning=True, neuron2=100, model=3, neuron1=128, use_svm=False",0.6451612771038086
1,ANN,"neuron2=200, learning_rate=decrease, use_transfer_learning=True, layers=3, model=3, use_svm=True, neuron1=128",0.6451612771038086
1,ANN,"neuron2=200, learning_rate=decrease, use_transfer_learning=True, layers=3, model=3, neuron1=128, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, neuron2=200, use_transfer_learning=True, layers=3, model=3, use_svm=True, neuron1=128",0.6451612771038086
1,ANN,"learning_rate=clr, neuron2=200, use_transfer_learning=True, layers=3, model=3, neuron1=128, use_svm=False",0.6451612771038086
1,ANN,"neuron2=200, learning_rate=decrease, use_transfer_learning=True, model=3, layers=6, use_svm=True, neuron1=128",0.6451612771038086
1,ANN,"neuron2=200, learning_rate=decrease, use_transfer_learning=True, model=3, layers=6, neuron1=128, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, neuron2=200, use_transfer_learning=True, model=3, layers=6, use_svm=True, neuron1=128",0.6451612771038086
1,ANN,"learning_rate=clr, neuron2=200, use_transfer_learning=True, model=3, layers=6, neuron1=128, use_svm=False",0.6451612771038086
1,ANN,"layers=8, neuron2=200, learning_rate=decrease, use_transfer_learning=True, model=3, use_svm=True, neuron1=128",0.6451612771038086
1,ANN,"layers=8, neuron2=200, learning_rate=decrease, use_transfer_learning=True, model=3, neuron1=128, use_svm=False",0.6451612771038086
1,ANN,"layers=8, learning_rate=clr, neuron2=200, use_transfer_learning=True, model=3, use_svm=True, neuron1=128",0.6451612771038086
1,ANN,"layers=8, learning_rate=clr, neuron2=200, use_transfer_learning=True, model=3, neuron1=128, use_svm=False",0.6451612771038086
1,ANN,"neuron1=300, learning_rate=decrease, use_transfer_learning=True, neuron2=100, layers=3, model=3, use_svm=True",0.6451612771038086
1,ANN,"neuron1=300, learning_rate=decrease, use_transfer_learning=True, neuron2=100, layers=3, model=3, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, neuron1=300, use_transfer_learning=True, neuron2=100, layers=3, model=3, use_svm=True",0.6451612771038086
1,ANN,"learning_rate=clr, neuron1=300, use_transfer_learning=True, neuron2=100, layers=3, model=3, use_svm=False",0.6451612771038086
1,ANN,"neuron1=300, learning_rate=decrease, use_transfer_learning=True, neuron2=100, model=3, layers=6, use_svm=True",0.6451612771038086
1,ANN,"neuron1=300, learning_rate=decrease, use_transfer_learning=True, neuron2=100, model=3, layers=6, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, neuron1=300, use_transfer_learning=True, neuron2=100, model=3, layers=6, use_svm=True",0.6451612771038086
1,ANN,"learning_rate=clr, neuron1=300, use_transfer_learning=True, neuron2=100, model=3, layers=6, use_svm=False",0.6451612771038086
1,ANN,"layers=8, neuron1=300, learning_rate=decrease, use_transfer_learning=True, neuron2=100, model=3, use_svm=True",0.6451612771038086
1,ANN,"layers=8, neuron1=300, learning_rate=decrease, use_transfer_learning=True, neuron2=100, model=3, use_svm=False",0.6451612771038086
1,ANN,"layers=8, learning_rate=clr, neuron1=300, use_transfer_learning=True, neuron2=100, model=3, use_svm=True",0.6451612771038086
1,ANN,"layers=8, learning_rate=clr, neuron1=300, use_transfer_learning=True, neuron2=100, model=3, use_svm=False",0.6451612771038086
1,ANN,"neuron1=300, neuron2=200, learning_rate=decrease, use_transfer_learning=True, layers=3, model=3, use_svm=True",0.6451612771038086
1,ANN,"neuron1=300, neuron2=200, learning_rate=decrease, use_transfer_learning=True, layers=3, model=3, use_svm=False",0.6451612771038086
1,ANN,"learning_rate=clr, neuron1=300, neuron2=200, use_transfer_learning=True, layers=3, model=3, use_svm=True",0.6451612771038086
1,ANN,"learning_rate=clr, neuron1=300, neuron2=200, use_transfer_learning=True, layers=3, model=3, use_svm=False",0.6451612771038086
1,ANN,"neuron1=300, neuron2=200, learning_rate=decrease, use_transfer_learning=True, model=3, layers=6, use_svm=True",0.6451612771038086
1,ANN,"neuron1=300, neuron2=200, learning_rate=decrease, use_transfer_learning=True, model=3, layers=6, use_svm=False",0.6451612771038086
