Evaluation,Model,Parameter,Accuracy
1,SVM,"gamma=1e-09, C=10.0, coef0=0, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=10.0, gamma=1e-08, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=10.0, gamma=1e-07, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"C=10.0, coef0=0, degree=2, gamma=1e-06, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=10.0, gamma=1e-05, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"C=10.0, coef0=0, degree=2, kernel=rbf, gamma=0.0001",0.6451612903225806
1,SVM,"coef0=0, C=10.0, gamma=0.001, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"C=10.0, coef0=0, degree=2, kernel=rbf, gamma=0.01",0.6451612903225806
1,SVM,"coef0=0, C=10.0, gamma=0.1, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=10.0, degree=2, kernel=rbf, gamma=1.0",0.6451612903225806
1,SVM,"gamma=10.0, coef0=0, C=10.0, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"gamma=100.0, C=10.0, coef0=0, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"gamma=1000.0, C=10.0, coef0=0, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"gamma=1e-09, C=100.0, coef0=0, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=100.0, gamma=1e-08, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=100.0, gamma=1e-07, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"C=100.0, coef0=0, degree=2, gamma=1e-06, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=100.0, gamma=1e-05, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"C=100.0, coef0=0, degree=2, kernel=rbf, gamma=0.0001",0.6451612903225806
1,SVM,"coef0=0, C=100.0, gamma=0.001, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"C=100.0, coef0=0, degree=2, kernel=rbf, gamma=0.01",0.6451612903225806
1,SVM,"coef0=0, C=100.0, gamma=0.1, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=100.0, degree=2, kernel=rbf, gamma=1.0",0.6451612903225806
1,SVM,"gamma=10.0, coef0=0, C=100.0, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"gamma=100.0, C=100.0, coef0=0, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"gamma=1000.0, C=100.0, coef0=0, degree=2, kernel=rbf",0.6491935483870968
1,SVM,"gamma=1e-09, C=1000.0, coef0=0, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=1000.0, gamma=1e-08, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=1000.0, gamma=1e-07, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"C=1000.0, coef0=0, degree=2, gamma=1e-06, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=1000.0, gamma=1e-05, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"C=1000.0, coef0=0, degree=2, kernel=rbf, gamma=0.0001",0.6451612903225806
1,SVM,"coef0=0, C=1000.0, gamma=0.001, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"C=1000.0, coef0=0, degree=2, kernel=rbf, gamma=0.01",0.6451612903225806
1,SVM,"coef0=0, C=1000.0, gamma=0.1, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=1000.0, degree=2, kernel=rbf, gamma=1.0",0.6451612903225806
1,SVM,"gamma=10.0, coef0=0, C=1000.0, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"gamma=100.0, C=1000.0, coef0=0, degree=2, kernel=rbf",0.6491935483870968
1,SVM,"gamma=1000.0, C=1000.0, coef0=0, degree=2, kernel=rbf",0.8225806451612903
1,SVM,"gamma=1e-09, C=10000.0, coef0=0, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=10000.0, gamma=1e-08, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=10000.0, gamma=1e-07, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"C=10000.0, coef0=0, degree=2, gamma=1e-06, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=10000.0, gamma=1e-05, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"C=10000.0, coef0=0, degree=2, kernel=rbf, gamma=0.0001",0.6451612903225806
1,SVM,"coef0=0, C=10000.0, gamma=0.001, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"C=10000.0, coef0=0, degree=2, kernel=rbf, gamma=0.01",0.6451612903225806
1,SVM,"coef0=0, C=10000.0, gamma=0.1, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=10000.0, degree=2, kernel=rbf, gamma=1.0",0.6451612903225806
1,SVM,"gamma=10.0, coef0=0, C=10000.0, degree=2, kernel=rbf",0.6491935483870968
1,SVM,"gamma=100.0, C=10000.0, coef0=0, degree=2, kernel=rbf",0.8225806451612903
1,SVM,"gamma=1000.0, C=10000.0, coef0=0, degree=2, kernel=rbf",0.8346774193548387
1,SVM,"gamma=1e-09, coef0=0, degree=2, C=100000.0, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-08, degree=2, C=100000.0, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-07, degree=2, C=100000.0, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, degree=2, gamma=1e-06, C=100000.0, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-05, degree=2, C=100000.0, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=100000.0, kernel=rbf, gamma=0.0001",0.6451612903225806
1,SVM,"coef0=0, gamma=0.001, degree=2, C=100000.0, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=100000.0, kernel=rbf, gamma=0.01",0.6451612903225806
1,SVM,"coef0=0, gamma=0.1, degree=2, C=100000.0, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=100000.0, kernel=rbf, gamma=1.0",0.6491935483870968
1,SVM,"gamma=10.0, coef0=0, degree=2, C=100000.0, kernel=rbf",0.8266129032258064
1,SVM,"gamma=100.0, coef0=0, degree=2, C=100000.0, kernel=rbf",0.8346774193548387
1,SVM,"gamma=1000.0, coef0=0, degree=2, C=100000.0, kernel=rbf",0.8306451612903226
1,SVM,"gamma=1e-09, coef0=0, C=1000000.0, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-08, C=1000000.0, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=1000000.0, gamma=1e-07, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=1000000.0, degree=2, gamma=1e-06, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-05, C=1000000.0, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=1000000.0, degree=2, kernel=rbf, gamma=0.0001",0.6451612903225806
1,SVM,"coef0=0, C=1000000.0, gamma=0.001, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=1000000.0, degree=2, kernel=rbf, gamma=0.01",0.6451612903225806
1,SVM,"coef0=0, C=1000000.0, gamma=0.1, degree=2, kernel=rbf",0.6653225806451613
1,SVM,"coef0=0, C=1000000.0, degree=2, kernel=rbf, gamma=1.0",0.8185483870967741
1,SVM,"gamma=10.0, coef0=0, C=1000000.0, degree=2, kernel=rbf",0.8387096774193548
1,SVM,"gamma=100.0, coef0=0, C=1000000.0, degree=2, kernel=rbf",0.8306451612903226
1,SVM,"gamma=1000.0, coef0=0, C=1000000.0, degree=2, kernel=rbf",0.8306451612903226
1,SVM,"gamma=1e-09, coef0=0, degree=2, kernel=rbf, C=10000000.0",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-08, degree=2, kernel=rbf, C=10000000.0",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-07, degree=2, kernel=rbf, C=10000000.0",0.6451612903225806
1,SVM,"coef0=0, degree=2, gamma=1e-06, kernel=rbf, C=10000000.0",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-05, degree=2, kernel=rbf, C=10000000.0",0.6451612903225806
1,SVM,"coef0=0, degree=2, kernel=rbf, gamma=0.0001, C=10000000.0",0.6451612903225806
1,SVM,"coef0=0, gamma=0.001, degree=2, kernel=rbf, C=10000000.0",0.6451612903225806
1,SVM,"coef0=0, degree=2, kernel=rbf, C=10000000.0, gamma=0.01",0.7137096774193548
1,SVM,"coef0=0, gamma=0.1, degree=2, kernel=rbf, C=10000000.0",0.7137096774193549
1,SVM,"coef0=0, degree=2, kernel=rbf, C=10000000.0, gamma=1.0",0.8548387096774195
1,SVM,"gamma=10.0, coef0=0, degree=2, kernel=rbf, C=10000000.0",0.8306451612903226
1,SVM,"gamma=100.0, coef0=0, degree=2, kernel=rbf, C=10000000.0",0.8387096774193548
1,SVM,"gamma=1000.0, coef0=0, degree=2, kernel=rbf, C=10000000.0",0.8306451612903226
1,SVM,"gamma=1e-09, coef0=0, degree=2, kernel=rbf, C=100000000.0",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-08, degree=2, kernel=rbf, C=100000000.0",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-07, degree=2, kernel=rbf, C=100000000.0",0.6451612903225806
1,SVM,"coef0=0, degree=2, gamma=1e-06, kernel=rbf, C=100000000.0",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-05, degree=2, kernel=rbf, C=100000000.0",0.6451612903225806
1,SVM,"coef0=0, degree=2, kernel=rbf, gamma=0.0001, C=100000000.0",0.6451612903225806
1,SVM,"coef0=0, gamma=0.001, degree=2, kernel=rbf, C=100000000.0",0.7137096774193548
1,SVM,"coef0=0, degree=2, kernel=rbf, C=100000000.0, gamma=0.01",0.685483870967742
1,SVM,"coef0=0, gamma=0.1, degree=2, kernel=rbf, C=100000000.0",0.7137096774193549
1,SVM,"coef0=0, degree=2, kernel=rbf, C=100000000.0, gamma=1.0",0.8225806451612903
1,SVM,"gamma=10.0, coef0=0, degree=2, kernel=rbf, C=100000000.0",0.8266129032258065
1,SVM,"gamma=100.0, coef0=0, degree=2, kernel=rbf, C=100000000.0",0.8387096774193548
1,SVM,"gamma=1000.0, coef0=0, degree=2, kernel=rbf, C=100000000.0",0.8306451612903226
1,SVM,"gamma=1e-09, coef0=0, C=1000000000.0, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=1000000000.0, gamma=1e-08, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=1000000000.0, gamma=1e-07, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=1000000000.0, degree=2, gamma=1e-06, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-05, C=1000000000.0, degree=2, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, C=1000000000.0, degree=2, kernel=rbf, gamma=0.0001",0.7137096774193548
1,SVM,"coef0=0, C=1000000000.0, gamma=0.001, degree=2, kernel=rbf",0.685483870967742
1,SVM,"coef0=0, C=1000000000.0, degree=2, kernel=rbf, gamma=0.01",0.6814516129032258
1,SVM,"coef0=0, C=1000000000.0, gamma=0.1, degree=2, kernel=rbf",0.7137096774193549
1,SVM,"coef0=0, C=1000000000.0, degree=2, kernel=rbf, gamma=1.0",0.8346774193548386
1,SVM,"gamma=10.0, coef0=0, C=1000000000.0, degree=2, kernel=rbf",0.8266129032258065
1,SVM,"gamma=100.0, coef0=0, C=1000000000.0, degree=2, kernel=rbf",0.8387096774193548
1,SVM,"gamma=1000.0, coef0=0, C=1000000000.0, degree=2, kernel=rbf",0.8306451612903226
1,SVM,"gamma=1e-09, coef0=0, degree=2, kernel=rbf, C=10000000000.0",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-08, degree=2, kernel=rbf, C=10000000000.0",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-07, degree=2, kernel=rbf, C=10000000000.0",0.6451612903225806
1,SVM,"coef0=0, degree=2, gamma=1e-06, kernel=rbf, C=10000000000.0",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-05, degree=2, kernel=rbf, C=10000000000.0",0.7137096774193548
1,SVM,"coef0=0, degree=2, kernel=rbf, gamma=0.0001, C=10000000000.0",0.685483870967742
1,SVM,"coef0=0, gamma=0.001, degree=2, kernel=rbf, C=10000000000.0",0.6814516129032258
1,SVM,"coef0=0, C=10000000000.0, degree=2, kernel=rbf, gamma=0.01",0.6814516129032258
1,SVM,"coef0=0, gamma=0.1, degree=2, kernel=rbf, C=10000000000.0",0.7137096774193549
1,SVM,"coef0=0, degree=2, kernel=rbf, C=10000000000.0, gamma=1.0",0.8225806451612903
1,SVM,"gamma=10.0, coef0=0, degree=2, kernel=rbf, C=10000000000.0",0.8266129032258065
1,SVM,"gamma=100.0, coef0=0, degree=2, kernel=rbf, C=10000000000.0",0.8387096774193548
1,SVM,"gamma=1000.0, coef0=0, degree=2, kernel=rbf, C=10000000000.0",0.8306451612903226
1,SVM,"gamma=1e-09, C=0.01, coef0=0, degree=2, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, C=0.01, gamma=1e-08, degree=2, kernel=poly",0.6451612903225806
1,SVM,"C=0.01, coef0=0, gamma=1e-07, degree=2, kernel=poly",0.6451612903225806
1,SVM,"C=0.01, coef0=0, degree=2, gamma=1e-06, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, C=0.01, gamma=1e-05, degree=2, kernel=poly",0.6451612903225806
1,SVM,"C=0.01, coef0=0, degree=2, gamma=0.0001, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, C=0.01, gamma=0.001, degree=2, kernel=poly",0.6451612903225806
1,SVM,"C=0.01, coef0=0, degree=2, kernel=poly, gamma=0.01",0.6451612903225806
1,SVM,"C=0.01, coef0=0, gamma=0.1, degree=2, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, C=0.01, degree=2, kernel=poly, gamma=1.0",0.6451612903225806
1,SVM,"gamma=10.0, C=0.01, coef0=0, degree=2, kernel=poly",0.6451612903225806
1,SVM,"gamma=100.0, C=0.01, coef0=0, degree=2, kernel=poly",0.6451612903225806
1,SVM,"gamma=1000.0, C=0.01, coef0=0, degree=2, kernel=poly",0.6451612903225806
1,SVM,"gamma=1e-09, coef0=0, degree=2, C=0.1, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-08, degree=2, C=0.1, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-07, degree=2, C=0.1, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, degree=2, gamma=1e-06, C=0.1, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-05, degree=2, C=0.1, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, degree=2, gamma=0.0001, C=0.1, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, gamma=0.001, degree=2, C=0.1, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=0.1, kernel=poly, gamma=0.01",0.6451612903225806
1,SVM,"coef0=0, gamma=0.1, degree=2, C=0.1, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=0.1, kernel=poly, gamma=1.0",0.6451612903225806
1,SVM,"gamma=10.0, coef0=0, degree=2, C=0.1, kernel=poly",0.6451612903225806
1,SVM,"gamma=100.0, coef0=0, degree=2, C=0.1, kernel=poly",0.6451612903225806
1,SVM,"gamma=1000.0, coef0=0, degree=2, C=0.1, kernel=poly",0.6451612903225806
1,SVM,"gamma=1e-09, coef0=0, degree=2, kernel=poly, C=1.0",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-08, degree=2, kernel=poly, C=1.0",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-07, degree=2, kernel=poly, C=1.0",0.6451612903225806
1,SVM,"coef0=0, degree=2, gamma=1e-06, kernel=poly, C=1.0",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-05, degree=2, kernel=poly, C=1.0",0.6451612903225806
1,SVM,"coef0=0, degree=2, gamma=0.0001, kernel=poly, C=1.0",0.6451612903225806
1,SVM,"coef0=0, gamma=0.001, degree=2, kernel=poly, C=1.0",0.6451612903225806
1,SVM,"coef0=0, degree=2, kernel=poly, gamma=0.01, C=1.0",0.6451612903225806
1,SVM,"coef0=0, gamma=0.1, degree=2, kernel=poly, C=1.0",0.6451612903225806
1,SVM,"coef0=0, degree=2, kernel=poly, gamma=1.0, C=1.0",0.6451612903225806
1,SVM,"gamma=10.0, coef0=0, degree=2, kernel=poly, C=1.0",0.6451612903225806
1,SVM,"gamma=100.0, coef0=0, degree=2, kernel=poly, C=1.0",0.6451612903225806
1,SVM,"gamma=1000.0, coef0=0, degree=2, kernel=poly, C=1.0",0.6451612903225806
1,SVM,"gamma=1e-09, C=10.0, coef0=0, degree=2, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, C=10.0, gamma=1e-08, degree=2, kernel=poly",0.6451612903225806
1,SVM,"C=10.0, coef0=0, gamma=1e-07, degree=2, kernel=poly",0.6451612903225806
1,SVM,"C=10.0, coef0=0, degree=2, gamma=1e-06, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, C=10.0, gamma=1e-05, degree=2, kernel=poly",0.6451612903225806
1,SVM,"C=10.0, coef0=0, degree=2, gamma=0.0001, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, C=10.0, gamma=0.001, degree=2, kernel=poly",0.6451612903225806
1,SVM,"C=10.0, coef0=0, degree=2, kernel=poly, gamma=0.01",0.6451612903225806
1,SVM,"C=10.0, coef0=0, gamma=0.1, degree=2, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, C=10.0, degree=2, kernel=poly, gamma=1.0",0.6451612903225806
1,SVM,"gamma=10.0, C=10.0, coef0=0, degree=2, kernel=poly",0.6451612903225806
1,SVM,"gamma=100.0, C=10.0, coef0=0, degree=2, kernel=poly",0.6451612903225806
1,SVM,"gamma=1000.0, C=10.0, coef0=0, degree=2, kernel=poly",0.6451612903225806
1,SVM,"gamma=1e-09, C=100.0, coef0=0, degree=2, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, C=100.0, gamma=1e-08, degree=2, kernel=poly",0.6451612903225806
1,SVM,"C=100.0, coef0=0, gamma=1e-07, degree=2, kernel=poly",0.6451612903225806
1,SVM,"C=100.0, coef0=0, degree=2, gamma=1e-06, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, C=100.0, gamma=1e-05, degree=2, kernel=poly",0.6451612903225806
1,SVM,"C=100.0, coef0=0, degree=2, gamma=0.0001, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, C=100.0, gamma=0.001, degree=2, kernel=poly",0.6451612903225806
1,SVM,"C=100.0, coef0=0, degree=2, kernel=poly, gamma=0.01",0.6451612903225806
1,SVM,"C=100.0, coef0=0, gamma=0.1, degree=2, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, C=100.0, degree=2, kernel=poly, gamma=1.0",0.6451612903225806
1,SVM,"gamma=10.0, C=100.0, coef0=0, degree=2, kernel=poly",0.6451612903225806
1,SVM,"gamma=100.0, C=100.0, coef0=0, degree=2, kernel=poly",0.6451612903225806
1,SVM,"gamma=1000.0, C=100.0, coef0=0, degree=2, kernel=poly",0.6451612903225806
1,SVM,"gamma=1e-09, C=1000.0, coef0=0, degree=2, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, C=1000.0, gamma=1e-08, degree=2, kernel=poly",0.6451612903225806
1,SVM,"C=1000.0, coef0=0, gamma=1e-07, degree=2, kernel=poly",0.6451612903225806
1,SVM,"C=1000.0, coef0=0, degree=2, gamma=1e-06, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, C=1000.0, gamma=1e-05, degree=2, kernel=poly",0.6451612903225806
1,SVM,"C=1000.0, coef0=0, degree=2, gamma=0.0001, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, C=1000.0, gamma=0.001, degree=2, kernel=poly",0.6451612903225806
1,SVM,"C=1000.0, coef0=0, degree=2, kernel=poly, gamma=0.01",0.6451612903225806
1,SVM,"C=1000.0, coef0=0, gamma=0.1, degree=2, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, C=1000.0, degree=2, kernel=poly, gamma=1.0",0.6451612903225806
1,SVM,"gamma=10.0, C=1000.0, coef0=0, degree=2, kernel=poly",0.6451612903225806
1,SVM,"gamma=100.0, C=1000.0, coef0=0, degree=2, kernel=poly",0.6451612903225806
1,SVM,"gamma=1000.0, C=1000.0, coef0=0, degree=2, kernel=poly",0.6451612903225806
1,SVM,"gamma=1e-09, C=10000.0, coef0=0, degree=2, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, C=10000.0, gamma=1e-08, degree=2, kernel=poly",0.6451612903225806
1,SVM,"C=10000.0, coef0=0, gamma=1e-07, degree=2, kernel=poly",0.6451612903225806
1,SVM,"C=10000.0, coef0=0, degree=2, gamma=1e-06, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, C=10000.0, gamma=1e-05, degree=2, kernel=poly",0.6451612903225806
1,SVM,"C=10000.0, coef0=0, degree=2, gamma=0.0001, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, C=10000.0, gamma=0.001, degree=2, kernel=poly",0.6451612903225806
1,SVM,"C=10000.0, coef0=0, degree=2, kernel=poly, gamma=0.01",0.6451612903225806
1,SVM,"C=10000.0, coef0=0, gamma=0.1, degree=2, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, C=10000.0, degree=2, kernel=poly, gamma=1.0",0.6451612903225806
1,SVM,"gamma=10.0, C=10000.0, coef0=0, degree=2, kernel=poly",0.6451612903225806
1,SVM,"gamma=100.0, C=10000.0, coef0=0, degree=2, kernel=poly",0.6451612903225806
1,SVM,"gamma=1000.0, C=10000.0, coef0=0, degree=2, kernel=poly",0.6451612903225806
1,SVM,"gamma=1e-09, coef0=0, degree=2, C=100000.0, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-08, degree=2, C=100000.0, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-07, degree=2, C=100000.0, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, degree=2, gamma=1e-06, C=100000.0, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, gamma=1e-05, degree=2, C=100000.0, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=100000.0, gamma=0.0001, kernel=poly",0.6451612903225806
1,SVM,"coef0=0, gamma=0.001, degree=2, C=100000.0, kernel=poly",0.6451612903225806
