Evaluation,Model,Parameter,Accuracy
1,SVM,"degree=2, C=0.01, kernel=rbf, coef0=0, gamma=1e-09",0.6532258064516129
1,SVM,"degree=2, gamma=1e-08, C=0.01, coef0=0, kernel=rbf",0.6532258064516129
1,SVM,"degree=2, gamma=1e-07, C=0.01, coef0=0, kernel=rbf",0.6532258064516129
1,SVM,"degree=2, gamma=1e-06, C=0.01, coef0=0, kernel=rbf",0.6532258064516129
1,SVM,"degree=2, gamma=1e-05, C=0.01, coef0=0, kernel=rbf",0.6532258064516129
1,SVM,"degree=2, C=0.01, gamma=0.0001, coef0=0, kernel=rbf",0.6532258064516129
1,SVM,"degree=2, gamma=0.001, C=0.01, coef0=0, kernel=rbf",0.6532258064516129
1,SVM,"degree=2, C=0.01, gamma=0.01, coef0=0, kernel=rbf",0.6532258064516129
1,SVM,"degree=2, gamma=0.1, C=0.01, coef0=0, kernel=rbf",0.6532258064516129
1,SVM,"degree=2, C=0.01, gamma=1.0, coef0=0, kernel=rbf",0.6532258064516129
1,SVM,"degree=2, C=0.01, coef0=0, kernel=rbf, gamma=10.0",0.6532258064516129
1,SVM,"degree=2, C=0.01, kernel=rbf, coef0=0, gamma=100.0",0.6532258064516129
1,SVM,"degree=2, C=0.01, kernel=rbf, coef0=0, gamma=1000.0",0.6532258064516129
1,SVM,"degree=2, kernel=rbf, coef0=0, C=0.1, gamma=1e-09",0.6532258064516129
1,SVM,"degree=2, gamma=1e-08, coef0=0, C=0.1, kernel=rbf",0.6532258064516129
1,SVM,"degree=2, gamma=1e-07, coef0=0, C=0.1, kernel=rbf",0.6532258064516129
1,SVM,"degree=2, gamma=1e-06, coef0=0, C=0.1, kernel=rbf",0.6532258064516129
1,SVM,"degree=2, gamma=1e-05, coef0=0, C=0.1, kernel=rbf",0.6532258064516129
1,SVM,"degree=2, gamma=0.0001, coef0=0, C=0.1, kernel=rbf",0.6532258064516129
1,SVM,"degree=2, gamma=0.001, coef0=0, C=0.1, kernel=rbf",0.6532258064516129
1,SVM,"degree=2, gamma=0.01, coef0=0, C=0.1, kernel=rbf",0.6532258064516129
1,SVM,"degree=2, gamma=0.1, coef0=0, C=0.1, kernel=rbf",0.6532258064516129
1,SVM,"degree=2, gamma=1.0, coef0=0, C=0.1, kernel=rbf",0.6532258064516129
1,SVM,"degree=2, coef0=0, C=0.1, kernel=rbf, gamma=10.0",0.6532258064516129
1,SVM,"degree=2, kernel=rbf, coef0=0, C=0.1, gamma=100.0",0.6532258064516129
1,SVM,"degree=2, kernel=rbf, coef0=0, C=0.1, gamma=1000.0",0.6532258064516129
1,SVM,"degree=2, kernel=rbf, C=1.0, coef0=0, gamma=1e-09",0.6532258064516129
