Evaluation,Model,Parameter,Accuracy
1,SVM,"coef0=0, degree=2, gamma=1e-09, C=0.01, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=0.01, kernel=rbf, gamma=1e-08",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=0.01, kernel=rbf, gamma=1e-07",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=0.01, kernel=rbf, gamma=1e-06",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=0.01, kernel=rbf, gamma=1e-05",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=0.01, kernel=rbf, gamma=0.0001",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=0.01, kernel=rbf, gamma=0.001",0.6451612903225806
1,SVM,"coef0=0, degree=2, gamma=0.01, C=0.01, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=0.01, kernel=rbf, gamma=0.1",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=0.01, kernel=rbf, gamma=1.0",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=0.01, kernel=rbf, gamma=10.0",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=0.01, kernel=rbf, gamma=100.0",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=0.01, kernel=rbf, gamma=1000.0",0.6451612903225806
1,SVM,"coef0=0, degree=2, gamma=1e-09, kernel=rbf, C=0.1",0.6451612903225806
1,SVM,"coef0=0, degree=2, kernel=rbf, C=0.1, gamma=1e-08",0.6451612903225806
1,SVM,"coef0=0, degree=2, kernel=rbf, gamma=1e-07, C=0.1",0.6451612903225806
1,SVM,"coef0=0, degree=2, kernel=rbf, C=0.1, gamma=1e-06",0.6451612903225806
1,SVM,"coef0=0, degree=2, kernel=rbf, gamma=1e-05, C=0.1",0.6451612903225806
1,SVM,"coef0=0, degree=2, kernel=rbf, C=0.1, gamma=0.0001",0.6451612903225806
1,SVM,"coef0=0, degree=2, kernel=rbf, C=0.1, gamma=0.001",0.6451612903225806
1,SVM,"coef0=0, degree=2, gamma=0.01, kernel=rbf, C=0.1",0.6451612903225806
1,SVM,"coef0=0, degree=2, kernel=rbf, C=0.1, gamma=0.1",0.6451612903225806
1,SVM,"coef0=0, degree=2, kernel=rbf, C=0.1, gamma=1.0",0.6451612903225806
1,SVM,"coef0=0, degree=2, kernel=rbf, gamma=10.0, C=0.1",0.6451612903225806
1,SVM,"coef0=0, degree=2, kernel=rbf, gamma=100.0, C=0.1",0.6451612903225806
1,SVM,"coef0=0, degree=2, kernel=rbf, gamma=1000.0, C=0.1",0.6451612903225806
1,SVM,"C=1.0, coef0=0, degree=2, gamma=1e-09, kernel=rbf",0.6451612903225806
1,SVM,"C=1.0, coef0=0, degree=2, kernel=rbf, gamma=1e-08",0.6451612903225806
1,SVM,"C=1.0, coef0=0, degree=2, kernel=rbf, gamma=1e-07",0.6451612903225806
1,SVM,"C=1.0, coef0=0, degree=2, kernel=rbf, gamma=1e-06",0.6451612903225806
1,SVM,"C=1.0, coef0=0, degree=2, kernel=rbf, gamma=1e-05",0.6451612903225806
1,SVM,"C=1.0, coef0=0, degree=2, kernel=rbf, gamma=0.0001",0.6451612903225806
1,SVM,"C=1.0, coef0=0, degree=2, kernel=rbf, gamma=0.001",0.6451612903225806
1,SVM,"C=1.0, coef0=0, degree=2, gamma=0.01, kernel=rbf",0.6451612903225806
1,SVM,"C=1.0, coef0=0, degree=2, kernel=rbf, gamma=0.1",0.6451612903225806
1,SVM,"C=1.0, coef0=0, degree=2, kernel=rbf, gamma=1.0",0.6451612903225806
1,SVM,"C=1.0, coef0=0, degree=2, kernel=rbf, gamma=10.0",0.6451612903225806
1,SVM,"C=1.0, coef0=0, degree=2, kernel=rbf, gamma=100.0",0.6451612903225806
1,SVM,"C=1.0, coef0=0, degree=2, kernel=rbf, gamma=1000.0",0.6451612903225806
1,SVM,"coef0=0, degree=2, gamma=1e-09, C=10.0, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=10.0, kernel=rbf, gamma=1e-08",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=10.0, kernel=rbf, gamma=1e-07",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=10.0, kernel=rbf, gamma=1e-06",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=10.0, kernel=rbf, gamma=1e-05",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=10.0, kernel=rbf, gamma=0.0001",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=10.0, kernel=rbf, gamma=0.001",0.6451612903225806
1,SVM,"coef0=0, degree=2, gamma=0.01, C=10.0, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=10.0, kernel=rbf, gamma=0.1",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=10.0, kernel=rbf, gamma=1.0",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=10.0, kernel=rbf, gamma=10.0",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=10.0, kernel=rbf, gamma=100.0",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=10.0, kernel=rbf, gamma=1000.0",0.6451612903225806
1,SVM,"coef0=0, degree=2, gamma=1e-09, C=100.0, kernel=rbf",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=100.0, kernel=rbf, gamma=1e-08",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=100.0, kernel=rbf, gamma=1e-07",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=100.0, kernel=rbf, gamma=1e-06",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=100.0, kernel=rbf, gamma=1e-05",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=100.0, kernel=rbf, gamma=0.0001",0.6451612903225806
1,SVM,"coef0=0, degree=2, C=100.0, kernel=rbf, gamma=0.001",0.6451612903225806
1,SVM,"coef0=0, degree=2, gamma=0.01, C=100.0, kernel=rbf",0.6451612903225806
